date,horseID,raceID,numberOfRunners,finishingPosition,weight,ageInDays,daysSinceLastRace,nPastRaces,raceClass
20170619,893121,676996,6,1,123,1598,2,27,6
20170619,901536,676996,6,2,126,1521,5,10,6
20170619,838682,676996,6,3,135,2322,70,46,6
20170619,875385,676996,6,4,131,1527,8,19,6
20170619,836330,676996,6,5,116,2244,8,32,6
20170619,758459,676996,6,6,120,3397,19,77,6
20170619,1476924,676995,10,1,128,855,10,1,5
20170619,1371645,676995,10,2,128,852,35,2,5
20170619,1371709,676995,10,3,128,862,66,1,5
20170619,1371676,676995,10,4,128,854,7,1,5
20170619,1422974,676995,10,5,128,781,20,3,5
20170619,1504668,676995,10,6,123,820,0,0,5
20170619,1434703,676995,10,7,123,813,9,3,5
20170619,1497038,676995,10,8,128,779,0,0,5
20170619,1384721,676995,10,9,128,797,8,2,5
20170619,1474315,676995,10,10,123,780,21,1,5
20170619,1417705,676994,8,1,123,799,8,3,5
20170619,1444230,676994,8,2,118,818,3,3,5
20170619,1413752,676994,8,3,123,783,59,2,5
20170619,1406152,676994,8,4,123,807,8,6,5
20170619,1431125,676994,8,5,119,782,13,2,5
20170619,1384777,676994,8,6,118,850,27,3,5
20170619,1489259,676994,8,7,123,818,12,1,5
20170619,1483339,676994,8,8,124,743,7,2,5
20170619,878669,676991,9,1,118,1549,6,11,4
20170619,904760,676991,9,2,129,1540,21,11,4
20170619,835594,676991,9,3,131,2292,21,42,4
20170619,763268,676991,9,4,120,3369,13,70,4
20170619,764760,676991,9,5,122,3352,20,105,4
20170619,876970,676991,9,6,126,1527,24,15,4
20170619,841989,676991,9,7,131,2982,23,64,4
20170619,895904,676991,9,8,133,1522,35,6,4
20170619,864731,676991,9,9,121,1891,9,24,4
20170619,680121,676990,9,1,118,4486,10,143,4
20170619,894300,676990,9,2,133,1542,14,9,4
20170619,862888,676990,9,3,125,1928,34,16,4
20170619,815401,676990,9,4,126,2679,581,27,4
20170619,738635,676990,9,5,128,3690,31,47,4
20170619,896691,676990,9,6,125,1946,194,13,4
20170619,1018556,676990,9,7,114,1575,17,6,4
20170619,834433,676990,9,8,128,2261,59,37,4
20170619,802215,676990,9,9,128,2693,88,49,4
20170619,1445692,676993,10,1,123,1206,30,2,5
20170619,1439517,676993,10,2,123,1175,52,1,5
20170619,998336,676993,10,3,128,1197,45,11,5
20170619,906502,676993,10,4,128,1241,189,1,5
20170619,1460444,676993,10,5,140,1543,16,2,5
20170619,1456803,676993,10,6,128,1239,38,1,5
20170619,1503431,676993,10,7,128,1155,0,0,5
20170619,1456808,676993,10,8,140,1598,38,1,5
20170619,875469,676993,10,9,135,1953,303,5,5
20170619,918348,676993,10,10,135,1904,65,2,5
20170619,1070646,676992,9,1,132,1202,71,3,5
20170619,1198827,676992,9,2,128,1182,14,4,5
20170619,997691,676992,9,3,122,1221,21,6,5
20170619,1119185,676992,9,4,131,1156,21,6,5
20170619,923895,676992,9,5,124,1196,27,3,5
20170619,1028334,676992,9,6,126,1151,12,6,5
20170619,989318,676992,9,7,128,1197,119,8,5
20170619,1144319,676992,9,8,129,1147,31,3,5
20170619,1057416,676992,9,9,128,1144,115,4,5
20170620,893929,672875,16,1,126,1549,31,11,1
20170620,828596,672875,16,2,126,2238,87,15,1
20170620,890342,672875,16,3,126,1571,23,12,1
20170620,897329,672875,16,4,123,1510,17,10,1
20170620,863149,672875,16,5,126,2271,20,11,1
20170620,855458,672875,16,6,126,1901,227,17,1
20170620,832547,672875,16,7,126,2276,44,25,1
20170620,881429,672875,16,8,126,1561,17,20,1
20170620,828590,672875,16,9,126,2268,31,14,1
20170620,836863,672875,16,10,126,2289,10,42,1
20170620,990041,672875,16,11,126,1565,67,2,1
20170620,855967,672875,16,12,126,1915,17,20,1
20170620,877995,672875,16,13,123,1924,198,10,1
20170620,861177,672875,16,14,126,1865,31,24,1
20170620,900506,672875,16,15,126,1571,48,8,1
20170620,870778,672875,16,16,126,1913,55,25,1
20170620,1371697,677017,18,1,127,812,32,1,1
20170620,1371799,677017,18,2,127,829,24,2,1
20170620,1417662,677017,18,3,127,821,26,2,1
20170620,1451539,677017,18,4,127,865,24,2,1
20170620,1444106,677017,18,5,127,863,24,2,1
20170620,1444094,677017,18,6,127,848,25,1,1
20170620,1435920,677017,18,7,127,866,57,1,1
20170620,1371641,677017,18,8,127,845,18,3,1
20170620,1314556,677017,18,9,127,780,32,1,1
20170620,1371671,677017,18,10,127,804,27,1,1
20170620,1451552,677017,18,11,127,833,31,2,1
20170620,1500627,677017,18,12,127,847,0,0,1
20170620,1470753,677017,18,13,127,872,24,1,1
20170620,1420337,677017,18,14,127,865,24,3,1
20170620,1314636,677017,18,15,127,778,17,1,1
20170620,1444095,677017,18,16,127,835,33,2,1
20170620,1427485,677017,18,17,127,870,26,3,1
20170620,1452910,677017,18,18,127,818,8,1,1
20170620,1004644,672877,17,1,121,1240,66,4,1
20170620,862217,672877,17,2,130,1951,38,19,1
20170620,898073,672877,17,3,127,1557,45,12,1
20170620,811062,672877,17,4,130,2655,16,24,1
20170620,794660,672877,17,5,130,3775,24,34,1
20170620,835600,672877,17,6,130,2236,24,14,1
20170620,861262,672877,17,7,130,1970,24,22,1
20170620,846609,672877,17,8,130,2307,38,18,1
20170620,885991,672877,17,9,130,1848,11,22,1
20170620,790179,672877,17,10,130,2984,24,42,1
20170620,862191,672877,17,11,130,1907,37,20,1
20170620,898085,672877,17,12,127,1564,24,12,1
20170620,885009,672877,17,13,130,1574,16,17,1
20170620,895850,672877,17,14,130,1567,45,26,1
20170620,885885,672877,17,15,130,1563,24,20,1
20170620,734397,672877,17,16,130,4099,87,77,1
20170620,890185,672877,17,17,130,1574,37,20,1
20170620,964562,672876,8,1,126,1238,45,3,1
20170620,1004634,672876,8,2,126,1194,24,9,1
20170620,1013246,672876,8,3,126,1184,24,10,1
20170620,906477,672876,8,4,126,1236,24,8,1
20170620,1141209,672876,8,5,126,1198,33,4,1
20170620,906291,672876,8,6,126,1174,16,8,1
20170620,987830,672876,8,7,126,1192,18,14,1
20170620,987714,672876,8,8,126,1194,37,10,1
20170620,800330,677018,18,1,136,2619,52,20,2
20170620,993071,677018,18,2,130,1507,32,7,2
20170620,850967,677018,18,3,129,1871,41,25,2
20170620,901837,677018,18,4,127,1547,60,16,2
20170620,809298,677018,18,5,136,3026,24,40,2
20170620,885711,677018,18,6,131,1968,60,19,2
20170620,850922,677018,18,7,134,1876,41,15,2
20170620,853228,677018,18,8,135,1914,24,34,2
20170620,826256,677018,18,9,126,2316,24,23,2
20170620,889383,677018,18,10,130,1946,39,18,2
20170620,879463,677018,18,11,127,1962,17,11,2
20170620,892890,677018,18,12,134,1586,45,4,2
20170620,874973,677018,18,13,129,1538,32,11,2
20170620,813804,677018,18,14,131,2667,66,42,2
20170620,898068,677018,18,15,129,1512,45,8,2
20170620,775022,677018,18,16,128,3022,74,17,2
20170620,846277,677018,18,17,136,2668,287,12,2
20170620,845653,677018,18,18,129,2276,333,19,2
20170620,1427479,677019,22,1,129,814,26,2,1
20170620,1479809,677019,22,2,129,815,21,1,1
20170620,1474324,677019,22,3,129,819,21,1,1
20170620,1371648,677019,22,4,129,813,24,1,1
20170620,1406145,677019,22,5,129,795,25,4,1
20170620,1500631,677019,22,6,124,828,0,0,1
20170620,1441831,677019,22,7,129,783,40,2,1
20170620,1435910,677019,22,8,129,791,13,3,1
20170620,1384760,677019,22,9,129,876,48,3,1
20170620,1384708,677019,22,10,129,874,10,2,1
20170620,1452969,677019,22,11,124,783,42,1,1
20170620,1371702,677019,22,12,129,815,30,2,1
20170620,1384735,677019,22,13,129,820,43,3,1
20170620,1417668,677019,22,14,129,841,30,2,1
20170620,1427475,677019,22,15,129,814,10,2,1
20170620,1406165,677019,22,16,129,861,22,4,1
20170620,1500630,677019,22,17,124,830,0,0,1
20170620,1441835,677019,22,18,129,805,14,3,1
20170620,1444300,677019,22,19,129,816,11,3,1
20170620,1431162,677019,22,20,129,837,18,3,1
20170620,1441813,677019,22,21,129,807,21,2,1
20170620,1433444,677019,22,22,129,796,41,2,1
20170620,1384716,677001,6,1,128,821,19,3,5
20170620,1505798,677001,6,2,128,864,0,0,5
20170620,1314522,677001,6,3,128,830,10,1,5
20170620,1461636,677001,6,4,128,831,12,2,5
20170620,1465229,677001,6,5,128,823,32,1,5
20170620,1371883,677001,6,6,125,837,22,3,5
20170620,1025000,677000,4,1,120,1207,48,3,5
20170620,1431184,677000,4,2,125,1142,60,1,5
20170620,1347925,677000,4,3,125,1199,19,2,5
20170620,1505800,677000,4,4,125,1175,0,0,5
20170620,864362,676997,3,1,129,1945,39,18,3
20170620,860268,676997,3,2,126,1934,11,31,3
20170620,861309,676997,3,3,121,1925,24,17,3
20170620,1131887,676998,3,1,126,1152,38,3,4
20170620,882517,676998,3,2,133,1558,123,18,4
20170620,1151363,676998,3,3,120,1219,19,10,4
20170620,1176021,676999,8,1,128,1121,13,5,5
20170620,875053,676999,8,2,139,1593,29,11,5
20170620,964566,676999,8,3,130,1240,17,7,5
20170620,782807,676999,8,4,129,3398,10,66,5
20170620,859267,676999,8,5,131,1918,20,39,5
20170620,881150,676999,8,6,140,1517,22,11,5
20170620,1008699,676999,8,7,124,1522,14,14,5
20170620,864104,676999,8,8,123,1895,1,30,5
20170620,983086,677002,13,1,133,1576,27,11,6
20170620,895152,677002,13,2,130,1532,20,13,6
20170620,880734,677002,13,3,136,1911,10,23,6
20170620,775041,677002,13,4,128,3012,20,72,6
20170620,855798,677002,13,5,127,1897,5,26,6
20170620,746678,677002,13,6,126,3693,51,32,6
20170620,831257,677002,13,7,128,2256,25,39,6
20170620,760839,677002,13,8,130,3378,10,47,6
20170620,739022,677002,13,9,119,3728,6,85,6
20170620,895076,677002,13,10,126,1559,24,4,6
20170620,785652,677002,13,11,132,3370,20,27,6
20170620,887170,677002,13,12,126,1565,12,25,6
20170620,857711,677002,13,13,119,2248,17,36,6
20170620,1461643,677004,6,1,126,854,8,3,5
20170620,1483369,677004,6,2,128,830,10,1,5
20170620,1413766,677004,6,3,131,797,8,4,5
20170620,1444199,677004,6,4,126,805,18,1,5
20170620,1406153,677004,6,5,124,797,12,3,5
20170620,1500590,677004,6,6,131,864,0,0,5
20170620,1068638,677008,6,1,125,1157,8,8,6
20170620,1054947,677008,6,2,131,1226,32,8,6
20170620,1083520,677008,6,3,127,1195,7,10,6
20170620,1116694,677008,6,4,134,1153,32,7,6
20170620,964911,677008,6,5,130,1217,8,11,6
20170620,1046146,677008,6,6,133,1216,10,6,6
20170620,416581,677003,4,1,133,1523,116,14,4
20170620,865046,677003,4,2,132,1887,24,26,4
20170620,831259,677003,4,3,127,2253,11,34,4
20170620,792844,677003,4,4,122,2971,13,58,4
20170620,1021466,677007,8,1,134,1188,17,7,6
20170620,1201652,677007,8,2,134,1191,15,3,6
20170620,1010856,677007,8,3,133,1138,12,12,6
20170620,1243727,677007,8,4,123,1151,33,3,6
20170620,1173377,677007,8,5,119,1154,162,4,6
20170620,1406202,677007,8,6,130,1150,11,5,6
20170620,1067113,677007,8,7,126,1164,19,5,6
20170620,1235216,677007,8,8,115,1201,8,11,6
20170620,788257,677006,6,1,125,3017,6,64,6
20170620,1012397,677006,6,2,119,1496,137,12,6
20170620,892906,677006,6,3,121,1497,7,26,6
20170620,1252536,677006,6,4,119,1604,22,4,6
20170620,837402,677006,6,5,128,2597,11,60,6
20170620,861142,677006,6,6,115,1883,6,29,6
20170620,881253,677005,6,1,140,1612,18,8,5
20170620,843356,677005,6,2,137,2250,19,34,5
20170620,818288,677005,6,3,126,2683,11,45,5
20170620,736111,677005,6,4,140,3794,9,114,5
20170620,1000675,677005,6,5,122,1196,19,9,5
20170620,841036,677005,6,6,142,2307,24,31,5
20170620,888844,677009,6,1,125,1569,46,14,6
20170620,810220,677009,6,2,131,2683,21,61,6
20170620,811924,677009,6,3,125,2668,11,53,6
20170620,812024,677009,6,4,130,2679,88,63,6
20170620,1019936,677009,6,5,125,1166,146,8,6
20170620,886677,677009,6,6,136,1583,26,30,6
20170620,1371749,677015,11,1,126,841,17,2,5
20170620,1479831,677015,11,2,121,829,0,0,5
20170620,1504655,677015,11,3,126,891,0,0,5
20170620,1505807,677015,11,4,126,800,0,0,5
20170620,1293933,677015,11,5,126,841,0,0,5
20170620,1444173,677015,11,6,126,793,0,0,5
20170620,1505802,677015,11,7,126,808,0,0,5
20170620,1485772,677015,11,8,121,878,17,1,5
20170620,1505805,677015,11,9,126,842,0,0,5
20170620,1505810,677015,11,10,126,847,0,0,5
20170620,1444170,677015,11,11,126,770,0,0,5
20170620,1001888,677016,10,1,126,1581,64,6,6
20170620,763345,677016,10,2,143,3335,19,78,6
20170620,812395,677016,10,3,136,2672,17,108,6
20170620,841649,677016,10,4,124,2272,26,34,6
20170620,887899,677016,10,5,134,1569,20,24,6
20170620,840028,677016,10,6,132,2249,38,44,6
20170620,1092357,677016,10,7,130,1572,20,9,6
20170620,855655,677016,10,8,136,1927,17,35,6
20170620,844387,677016,10,9,129,2245,270,21,6
20170620,883718,677016,10,10,140,1586,13,21,6
20170620,1406194,677012,6,1,130,1246,20,4,5
20170620,851075,677012,6,2,140,1890,42,6,5
20170620,1448093,677012,6,3,118,1150,15,2,5
20170620,964829,677012,6,4,122,1187,15,2,5
20170620,895843,677012,6,5,140,1579,637,2,5
20170620,1057363,677012,6,6,125,1179,13,2,5
20170620,900979,677011,10,1,119,1539,20,16,4
20170620,828587,677011,10,2,139,2330,137,51,4
20170620,896860,677011,10,3,120,1503,8,14,4
20170620,860375,677011,10,4,134,1953,29,24,4
20170620,865425,677011,10,5,133,1922,13,28,4
20170620,993737,677011,10,6,128,1203,13,8,4
20170620,733771,677011,10,7,127,3702,6,75,4
20170620,861789,677011,10,8,122,1902,8,48,4
20170620,881149,677011,10,9,135,1595,15,11,4
20170620,1041673,677011,10,10,130,1217,277,3,4
20170620,845126,677010,5,1,131,2246,3,58,4
20170620,875224,677010,5,2,134,1562,45,4,4
20170620,900997,677010,5,3,133,1545,48,5,4
20170620,831260,677010,5,4,119,2299,34,27,4
20170620,875050,677010,5,5,132,1591,27,6,4
20170620,1448095,677013,6,1,131,1150,29,1,5
20170620,1489243,677013,6,2,131,1227,10,1,5
20170620,1056465,677013,6,3,131,1186,14,6,5
20170620,1441820,677013,6,4,131,1193,52,1,5
20170620,1439510,677013,6,5,126,1210,20,2,5
20170620,1207730,677013,6,6,131,1177,227,1,5
20170620,805258,677014,11,1,132,2665,20,53,5
20170620,887020,677014,11,2,132,1524,17,14,5
20170620,896772,677014,11,3,140,1554,8,15,5
20170620,1073066,677014,11,4,129,1196,18,5,5
20170620,747160,677014,11,5,134,3790,8,33,5
20170620,869002,677014,11,6,133,1884,15,31,5
20170620,881227,677014,11,7,140,1580,15,8,5
20170620,839037,677014,11,8,130,2257,8,30,5
20170620,1019938,677014,11,9,127,1187,21,10,5
20170620,762194,677014,11,10,133,3394,36,47,5
20170620,987821,677014,11,11,119,1160,13,7,5
20170621,1211876,677021,20,1,127,1175,38,2,1
20170621,1070649,677021,20,2,127,1216,25,6,1
20170621,964722,677021,20,3,127,1167,25,7,1
20170621,1050839,677021,20,4,127,1203,11,7,1
20170621,1004628,677021,20,5,127,1201,46,3,1
20170621,1198266,677021,20,6,127,1227,45,3,1
20170621,1220207,677021,20,7,127,1232,25,3,1
20170621,1039170,677021,20,8,127,1158,19,6,1
20170621,1022985,677021,20,9,127,1199,40,7,1
20170621,1021412,677021,20,10,127,1182,64,2,1
20170621,1010855,677021,20,11,127,1184,40,6,1
20170621,1043709,677021,20,12,127,1234,49,8,1
20170621,906610,677021,20,13,127,1171,27,4,1
20170621,1036297,677021,20,14,127,1257,32,4,1
20170621,1018527,677021,20,15,127,1160,31,6,1
20170621,998321,677021,20,16,127,1203,19,6,1
20170621,976873,677021,20,17,127,1224,19,14,1
20170621,998992,677021,20,18,127,1186,32,4,1
20170621,1001891,677021,20,19,127,1212,25,13,1
20170621,1025034,677021,20,20,127,1168,25,4,1
20170621,1444192,677020,23,1,126,864,26,1,1
20170621,1500629,677020,23,2,126,801,0,0,1
20170621,1456794,677020,23,3,126,865,30,2,1
20170621,1371807,677020,23,4,126,867,25,2,1
20170621,1371910,677020,23,5,126,866,33,3,1
20170621,1450227,677020,23,6,126,791,19,3,1
20170621,1293822,677020,23,7,126,887,13,3,1
20170621,1454170,677020,23,8,126,866,18,2,1
20170621,1471905,677020,23,9,126,867,25,1,1
20170621,1371861,677020,23,10,126,806,13,1,1
20170621,1456795,677020,23,11,126,864,40,1,1
20170621,1384795,677020,23,12,126,803,11,3,1
20170621,1451523,677020,23,13,126,851,31,2,1
20170621,1406120,677020,23,14,126,871,31,4,1
20170621,1384825,677020,23,15,126,787,26,2,1
20170621,1428812,677020,23,16,126,856,63,1,1
20170621,1384831,677020,23,17,126,847,12,2,1
20170621,1400521,677020,23,18,126,872,11,2,1
20170621,1384815,677020,23,19,126,785,36,1,1
20170621,1456793,677020,23,20,126,875,21,2,1
20170621,1491797,677020,23,21,126,809,11,1,1
20170621,1452925,677020,23,22,126,824,8,2,1
20170621,1371906,677020,23,23,126,870,20,4,1
20170621,896717,673523,14,1,126,1583,39,8,1
20170621,902494,673523,14,2,126,1602,45,8,1
20170621,879460,673523,14,3,126,1959,24,7,1
20170621,884335,673523,14,4,126,2133,34,2,1
20170621,893576,673523,14,5,126,1608,45,11,1
20170621,891315,673523,14,6,126,1535,25,12,1
20170621,894756,673523,14,7,126,1592,54,9,1
20170621,901836,673523,14,8,126,1524,18,11,1
20170621,1077245,673523,14,9,125,1439,0,0,1
20170621,862788,673523,14,10,129,2114,88,10,1
20170621,865776,673523,14,11,126,2104,16,4,1
20170621,895313,673523,14,12,126,1577,39,11,1
20170621,888582,673523,14,13,129,1556,25,20,1
20170621,891890,673523,14,14,126,1526,18,21,1
20170621,851076,672878,8,1,126,1947,19,22,1
20170621,851267,672878,8,2,126,1957,24,14,1
20170621,875049,672878,8,3,126,1554,54,8,1
20170621,897844,672878,8,4,123,1570,34,9,1
20170621,872558,672878,8,5,126,1918,249,12,1
20170621,875055,672878,8,6,126,1581,24,7,1
20170621,890343,672878,8,7,126,1523,24,9,1
20170621,851190,672878,8,8,126,1937,88,10,1
20170621,875054,675381,29,1,126,1597,39,19,2
20170621,894904,675381,29,2,123,1580,242,6,2
20170621,875043,675381,29,3,132,1623,54,6,2
20170621,875079,675381,29,4,128,1530,18,10,2
20170621,876995,675381,29,5,137,1611,49,7,2
20170621,899664,675381,29,6,128,1549,19,9,2
20170621,837145,675381,29,7,131,2251,39,23,2
20170621,842085,675381,29,8,131,2295,125,37,2
20170621,875120,675381,29,9,125,1607,25,10,2
20170621,815492,675381,29,10,121,2634,45,51,2
20170621,881207,675381,29,11,122,1549,21,18,2
20170621,831451,675381,29,12,123,2264,32,32,2
20170621,838884,675381,29,13,129,2305,39,24,2
20170621,859639,675381,29,14,129,1943,39,23,2
20170621,899901,675381,29,15,125,1522,370,5,2
20170621,805240,675381,29,16,126,2654,60,37,2
20170621,886365,675381,29,17,130,1601,34,16,2
20170621,407863,675381,29,18,123,1577,34,21,2
20170621,892537,675381,29,19,125,1582,19,7,2
20170621,874984,675381,29,20,125,1533,20,7,2
20170621,760206,675381,29,21,126,3346,130,56,2
20170621,889138,675381,29,22,124,1524,39,15,2
20170621,841853,675381,29,23,131,2310,81,17,2
20170621,852015,675381,29,24,128,2627,21,31,2
20170621,891885,675381,29,25,125,1560,39,11,2
20170621,898381,675381,29,26,130,1562,60,11,2
20170621,878451,675381,29,27,128,1588,27,8,2
20170621,840346,675381,29,28,128,2259,53,18,2
20170621,845180,675381,29,29,123,2220,25,30,2
20170621,1198244,677022,24,1,131,1237,0,0,1
20170621,1105974,677022,24,2,133,1179,39,4,1
20170621,1013260,677022,24,3,126,1235,74,7,1
20170621,430671,677022,24,4,119,1171,26,5,1
20170621,1132569,677022,24,5,125,1227,33,4,1
20170621,1009193,677022,24,6,125,1199,24,8,1
20170621,1217968,677022,24,7,119,1197,13,3,1
20170621,1028259,677022,24,8,127,1178,33,6,1
20170621,1037661,677022,24,9,126,1183,18,9,1
20170621,1013830,677022,24,10,119,1243,52,5,1
20170621,1006039,677022,24,11,125,1237,18,10,1
20170621,998267,677022,24,12,131,1172,24,7,1
20170621,1028339,677022,24,13,119,1234,286,4,1
20170621,1138156,677022,24,14,119,1183,32,4,1
20170621,1229753,677022,24,15,119,1205,21,3,1
20170621,1161228,677022,24,16,119,1163,11,4,1
20170621,1032554,677022,24,17,124,1228,27,8,1
20170621,1013836,677022,24,18,122,1235,33,3,1
20170621,1024989,677022,24,19,126,1244,31,7,1
20170621,1413770,677022,24,20,124,1238,16,3,1
20170621,1050853,677022,24,21,131,1177,94,7,1
20170621,1016749,677022,24,22,126,1184,35,12,1
20170621,1156893,677022,24,23,130,1213,118,5,1
20170621,1122728,677022,24,24,119,1207,42,3,1
20170621,1494393,677034,6,1,128,830,11,1,4
20170621,1454176,677034,6,2,128,788,19,2,4
20170621,1398089,677034,6,3,128,815,11,4,4
20170621,1266457,677034,6,4,125,778,16,1,4
20170621,1443021,677034,6,5,129,860,11,4,4
20170621,1488096,677034,6,6,123,828,15,1,4
20170621,1445689,677033,7,1,131,794,33,2,4
20170621,1485773,677033,7,2,131,814,12,1,4
20170621,1506948,677033,7,3,128,793,0,0,4
20170621,1441830,677033,7,4,131,798,18,2,4
20170621,1476918,677033,7,5,131,829,25,1,4
20170621,1491812,677033,7,6,123,827,0,0,4
20170621,1491778,677033,7,7,128,812,0,0,4
20170621,1022480,677036,8,1,133,1212,4,9,5
20170621,813252,677036,8,2,140,2638,11,52,5
20170621,815361,677036,8,3,135,2640,39,59,5
20170621,839346,677036,8,4,135,2659,25,48,5
20170621,964627,677036,8,5,131,1178,16,11,5
20170621,814792,677036,8,6,136,2638,2,78,5
20170621,805182,677036,8,7,139,2665,22,52,5
20170621,1142984,677036,8,8,125,1178,16,7,5
20170621,1037588,677035,8,1,127,1178,20,7,5
20170621,1164081,677035,8,2,126,1218,6,4,5
20170621,1036282,677035,8,3,127,1232,14,6,5
20170621,1086254,677035,8,4,129,1209,26,8,5
20170621,1018558,677035,8,5,133,1197,14,11,5
20170621,1112036,677035,8,6,136,1168,19,8,5
20170621,1426215,677035,8,7,116,1185,37,3,5
20170621,1122527,677035,8,8,114,1180,248,3,5
20170621,1008781,677032,6,1,132,1240,13,7,4
20170621,893716,677032,6,2,136,1513,65,6,4
20170621,843168,677032,6,3,127,2313,9,51,4
20170621,892655,677032,6,4,136,1605,21,19,4
20170621,861296,677032,6,5,130,2244,14,37,4
20170621,878461,677032,6,6,134,1536,11,10,4
20170621,1053583,677038,11,1,116,1208,30,4,6
20170621,779105,677038,11,2,135,3025,6,49,6
20170621,1037718,677038,11,3,128,1179,30,6,6
20170621,892531,677038,11,4,133,1564,12,19,6
20170621,901157,677038,11,5,129,1523,201,10,6
20170621,1112031,677038,11,6,139,1518,12,5,6
20170621,749315,677038,11,7,142,3375,11,64,6
20170621,1237545,677038,11,8,126,1152,7,6,6
20170621,1041620,677038,11,9,119,1226,21,5,6
20170621,863123,677038,11,10,136,1929,14,27,6
20170621,892807,677038,11,11,126,1545,28,9,6
20170621,890762,677037,9,1,130,1525,16,6,6
20170621,845186,677037,9,2,126,2314,21,23,6
20170621,865757,677037,9,3,132,1927,9,18,6
20170621,796850,677037,9,4,130,3022,41,42,6
20170621,841259,677037,9,5,127,2260,30,26,6
20170621,784931,677037,9,6,118,3027,7,48,6
20170621,892914,677037,9,7,118,1878,26,16,6
20170621,759904,677037,9,8,120,3376,20,65,6
20170621,1366708,677037,9,9,117,1917,18,5,6
20170621,861780,677042,10,1,140,2639,9,38,6
20170621,863195,677042,10,2,133,1971,13,42,6
20170621,891911,677042,10,3,122,1513,27,22,6
20170621,891469,677042,10,4,137,1581,19,23,6
20170621,791188,677042,10,5,132,3330,7,68,6
20170621,858880,677042,10,6,122,1870,11,25,6
20170621,816828,677042,10,7,129,2681,27,50,6
20170621,1025082,677042,10,8,133,1172,30,7,6
20170621,869238,677042,10,9,136,1968,39,30,6
20170621,1154911,677042,10,10,127,1165,140,4,6
20170621,1293766,677044,7,1,126,825,13,2,5
20170621,1384797,677044,7,2,126,801,12,3,5
20170621,1506949,677044,7,3,126,828,0,0,5
20170621,1417684,677044,7,4,126,869,0,0,5
20170621,1506952,677044,7,5,126,802,0,0,5
20170621,1452929,677044,7,6,126,852,0,0,5
20170621,1506951,677044,7,7,123,797,0,0,5
20170621,1053535,677040,6,1,128,1150,18,6,4
20170621,1150154,677040,6,2,127,1238,20,3,4
20170621,997233,677040,6,3,112,1197,22,14,4
20170621,897542,677040,6,4,126,1588,27,9,4
20170621,842391,677040,6,5,139,2694,95,44,4
20170621,894546,677040,6,6,137,1556,11,13,4
20170621,1001887,677039,4,1,124,1154,19,11,3
20170621,1017321,677039,4,2,127,1221,33,11,3
20170621,998454,677039,4,3,123,1249,35,11,3
20170621,1013835,677039,4,4,120,1195,14,6,3
20170621,892805,677041,6,1,132,1543,33,26,5
20170621,813537,677041,6,2,129,2669,272,36,5
20170621,895855,677041,6,3,132,1574,18,14,5
20170621,886035,677041,6,4,122,1584,47,13,5
20170621,851294,677041,6,5,133,1891,13,11,5
20170621,901823,677041,6,6,118,1592,16,9,5
20170621,1434689,677043,8,1,131,1168,14,3,5
20170621,1110968,677043,8,2,131,1196,26,3,5
20170621,1049273,677043,8,3,123,1175,23,3,5
20170621,964571,677043,8,4,131,1200,0,0,5
20170621,1478713,677043,8,5,126,1159,23,1,5
20170621,1506954,677043,8,6,131,1189,0,0,5
20170621,1110971,677043,8,7,131,1145,72,2,5
20170621,1483344,677043,8,8,126,1184,20,1,5
20170621,1506956,677128,10,1,122,794,0,0,5
20170621,1478714,677128,10,2,127,791,8,2,5
20170621,1419106,677128,10,3,126,818,61,2,5
20170621,1459187,677128,10,4,128,854,23,3,5
20170621,1478719,677128,10,5,128,852,23,1,5
20170621,1452904,677128,10,6,126,812,0,0,5
20170621,1486826,677128,10,7,127,793,0,0,5
20170621,1479810,677128,10,8,122,857,0,0,5
20170621,1505799,677128,10,9,122,824,0,0,5
20170621,1478726,677128,10,10,125,813,16,1,5
20170621,875277,677126,10,1,127,1515,322,3,4
20170621,863196,677126,10,2,133,1960,247,13,4
20170621,815017,677126,10,3,122,2662,27,64,4
20170621,867678,677126,10,4,122,2338,18,48,4
20170621,997701,677126,10,5,130,1567,350,4,4
20170621,896761,677126,10,6,130,1573,14,12,4
20170621,802054,677126,10,7,121,2690,18,40,4
20170621,900522,677126,10,8,119,1601,22,9,4
20170621,839874,677126,10,9,129,2296,22,39,4
20170621,783401,677126,10,10,127,3057,23,61,4
20170621,860949,677124,9,1,140,1953,25,19,2
20170621,844230,677124,9,2,137,2298,46,26,2
20170621,876958,677124,9,3,129,1555,18,15,2
20170621,895511,677124,9,4,130,1576,16,13,2
20170621,793523,677124,9,5,121,3059,22,32,2
20170621,838484,677124,9,6,123,2260,20,61,2
20170621,890770,677124,9,7,128,1597,18,9,2
20170621,815275,677124,9,8,128,2619,10,36,2
20170621,836449,677124,9,9,123,2666,18,53,2
20170621,894747,677123,7,1,112,1546,14,11,2
20170621,866760,677123,7,2,121,1930,26,19,2
20170621,1021462,677123,7,3,113,1546,26,6,2
20170621,866573,677123,7,4,117,1894,34,23,2
20170621,862742,677123,7,5,133,2247,46,19,2
20170621,989245,677123,7,6,130,1518,210,10,2
20170621,840111,677123,7,7,111,2634,23,33,2
20170621,901336,677125,10,1,125,1593,16,14,3
20170621,904972,677125,10,2,124,1576,26,11,3
20170621,864933,677125,10,3,108,1943,23,31,3
20170621,783294,677125,10,4,118,3004,22,44,3
